Trial,MSE,Params,Best Trial
3231,3.601921814,"{'a11': 8.750417821406344, 'b11': 0.15958558930913389, 'c11': 0.26195619583913865, 'a12': 0.2759374266003802, 'b12': 0.17581874048078877, 'c12': 0.206294515458886, 'a13': 5.576393803763426, 'b13': 0.0033559056094027706, 'c13': 0.17357133330089458, 'a21': 4.661854491693094, 'b21': 0.18597864884130377, 'c21': 0.19994868961823922, 'a22': 9.736659175696348, 'b22': 0.688104742423991, 'c22': 0.10502448122731287, 'a23': 7.238073299962465, 'b23': 0.4617705195500866, 'c23': 0.11633860808889529, 'a31': 7.027889055151056, 'b31': 0.2993513575982222, 'c31': 0.11026895014713771, 'a32': 0.7739116191607767, 'b32': 1.0966854142315279, 'c32': 0.03513346172740045, 'a33': 9.871107819051145, 'b33': 0.3938083928583018, 'c33': 0.035420232092186865}",3152
3232,3.621216192,"{'a11': 8.655312181515704, 'b11': 0.097802927709087, 'c11': 0.33262548206830617, 'a12': 0.3163006704918906, 'b12': 0.1397187808514184, 'c12': 0.1939140339397816, 'a13': 5.493517248151131, 'b13': 0.02160735122741987, 'c13': 0.35594293602315275, 'a21': 4.716835371359624, 'b21': 0.2830076904254895, 'c21': 0.2007750381449218, 'a22': 9.803023365998419, 'b22': 0.6813187441913375, 'c22': 0.20227308241943315, 'a23': 7.080806298434659, 'b23': 0.579799580759363, 'c23': 0.006768992738923688, 'a31': 7.090851227925047, 'b31': 0.19776762476094195, 'c31': 0.14248614242348362, 'a32': 0.9132849953713416, 'b32': 1.0194436162389728, 'c32': 0.005121197808791375, 'a33': 9.789087671910526, 'b33': 0.18312723086323732, 'c33': 0.16098695209850938}",3152
3233,5.851302878,"{'a11': 8.731899291381474, 'b11': 0.10673810791131998, 'c11': 0.3645510529548928, 'a12': 0.33936078536765946, 'b12': 0.040426777475568165, 'c12': 0.1949242491495173, 'a13': 5.433873313419329, 'b13': 0.07392779891688152, 'c13': 0.31344142454910684, 'a21': 4.657879581860056, 'b21': 0.14923509208611635, 'c21': 0.17040656736635962, 'a22': 9.826723800109395, 'b22': 0.7697055289226172, 'c22': 0.1629834185115422, 'a23': 7.142694172208458, 'b23': 0.4826821424593306, 'c23': 0.06169753824698765, 'a31': 6.935337786094288, 'b31': 0.18212674894137376, 'c31': 0.10700640534970854, 'a32': 0.8556194939435722, 'b32': 0.9556398598729037, 'c32': 0.06662714289933992, 'a33': 9.788945568879582, 'b33': 0.2928322638331209, 'c33': 0.0934942552537551}",3152
3234,3.601476179,"{'a11': 8.764868548761168, 'b11': 0.1181990949338805, 'c11': 0.27678802825501125, 'a12': 0.3040479159077655, 'b12': 0.07826996042728224, 'c12': 0.1765748209293493, 'a13': 5.550147257215716, 'b13': 0.06836803767418495, 'c13': 0.1785798305003115, 'a21': 4.638933097736632, 'b21': 0.20990523975799819, 'c21': 0.07763439439871801, 'a22': 9.677894655419045, 'b22': 0.7240192308347659, 'c22': 0.10144029767895058, 'a23': 7.21631235995357, 'b23': 0.5298998455713458, 'c23': 0.11333774344434294, 'a31': 6.940800980392626, 'b31': 0.18380934805653298, 'c31': 0.2245175055513228, 'a32': 0.7861404650133997, 'b32': 1.0357217439630317, 'c32': 0.014056151185838896, 'a33': 9.743321624062164, 'b33': 0.21538535733906106, 'c33': 0.0836891518314796}",3152
3235,3.598963234,"{'a11': 8.85706110810421, 'b11': 0.005925910250014238, 'c11': 0.197109210818028, 'a12': 0.2696992211106126, 'b12': 0.16749639359494908, 'c12': 0.0812230424719476, 'a13': 5.484242850609736, 'b13': 0.15501770447184574, 'c13': 0.297308411769889, 'a21': 4.7021152061336045, 'b21': 0.1917015317693395, 'c21': 0.29599892552930335, 'a22': 9.746164172407743, 'b22': 0.6925483087360508, 'c22': 0.07817873921328491, 'a23': 7.171097691191935, 'b23': 0.5617611252501843, 'c23': 0.005754295348234753, 'a31': 7.034419374147189, 'b31': 0.23567153460463774, 'c31': 0.24017451394385372, 'a32': 0.8810419981982736, 'b32': 1.0792350344868833, 'c32': 0.04963100616871797, 'a33': 9.85774383249612, 'b33': 0.21328250307128585, 'c33': 0.09259032284465182}",3152
3236,3.604564914,"{'a11': 8.81167021596152, 'b11': 0.04043174124893675, 'c11': 0.33575110510254724, 'a12': 0.22462243196528417, 'b12': 0.1263088950083345, 'c12': 0.14213652484329856, 'a13': 5.572208765809899, 'b13': 0.2456626425279841, 'c13': 0.0717196453479996, 'a21': 4.61241107802461, 'b21': 0.20426542364040595, 'c21': 0.18323587789109536, 'a22': 9.80029271512639, 'b22': 0.7902151097982306, 'c22': 0.0391726448907609, 'a23': 7.083690858793616, 'b23': 0.5810042650529585, 'c23': 0.0857432280926287, 'a31': 6.893269641852536, 'b31': 0.27415543399590914, 'c31': 0.27509160942673194, 'a32': 0.6647969353581702, 'b32': 0.8763381804282016, 'c32': 0.067289173114889, 'a33': 9.837000600248109, 'b33': 0.2637573947008979, 'c33': 0.128708601633147}",3152
3237,3.605705490,"{'a11': 8.789279740972402, 'b11': 0.12654368857663217, 'c11': 0.26739329144395596, 'a12': 0.358443842612469, 'b12': 0.1097406125751289, 'c12': 0.07069948640994904, 'a13': 5.588444887752716, 'b13': 0.14297731985070453, 'c13': 0.09188815523479871, 'a21': 4.791746007021897, 'b21': 0.18966068557241336, 'c21': 0.21206601048034276, 'a22': 9.703999266521553, 'b22': 0.7329166554476876, 'c22': 0.12218658148825558, 'a23': 7.111141869998175, 'b23': 0.611393988513468, 'c23': 0.07487773401626008, 'a31': 7.004332249623557, 'b31': 0.2526000758939079, 'c31': 0.09114131321029935, 'a32': 0.8427267897842984, 'b32': 0.9376108656330957, 'c32': 0.06765246357823015, 'a33': 9.860690800908221, 'b33': 0.1352451624478641, 'c33': 0.1793756647936265}",3152
3238,3.618088335,"{'a11': 8.793157421021718, 'b11': 0.17352264607560122, 'c11': 0.18817621809251592, 'a12': 0.34827753708228515, 'b12': 0.08312294922355246, 'c12': 0.2632712532587421, 'a13': 5.602108046102252, 'b13': 0.07779497333640875, 'c13': 0.28103731706439156, 'a21': 4.60348154134721, 'b21': 0.16646676857661089, 'c21': 0.25260776511409544, 'a22': 9.839697712194306, 'b22': 0.7775334646147836, 'c22': 0.15006405997325867, 'a23': 7.0961460074218525, 'b23': 0.4886280443546757, 'c23': 0.10426448310601039, 'a31': 6.899005958788231, 'b31': 0.30287553636981024, 'c31': 0.12355715321076993, 'a32': 0.7239103147624708, 'b32': 0.9901868298075577, 'c32': 0.11450822726197162, 'a33': 9.851757530982717, 'b33': 0.24977045087242605, 'c33': 0.19965882064008453}",3152
3239,3.616841841,"{'a11': 8.815548291677068, 'b11': 0.05041430217256778, 'c11': 0.3383808252761127, 'a12': 0.3273225345750817, 'b12': 0.17190035728622002, 'c12': 0.21719815288259897, 'a13': 5.52059894276579, 'b13': 0.13117639975522596, 'c13': 0.2755950636728016, 'a21': 4.889882153100094, 'b21': 0.15913476467484933, 'c21': 0.08500797399795913, 'a22': 9.773960271215358, 'b22': 0.7380182644364895, 'c22': 0.16541307363043312, 'a23': 7.080031298481255, 'b23': 0.49843970625956247, 'c23': 0.060259754540535754, 'a31': 7.005104527983781, 'b31': 0.3473120168071438, 'c31': 0.23979612147458096, 'a32': 0.8282071941499082, 'b32': 1.0314421227875525, 'c32': 0.055323243324777845, 'a33': 9.86528895297379, 'b33': 0.24312048425648797, 'c33': 0.14450699313222182}",3152
3240,3.669992664,"{'a11': 8.830138203247374, 'b11': 0.1269572419248639, 'c11': 0.27045755490229234, 'a12': 0.43308658621779966, 'b12': 0.08062103864450226, 'c12': 0.07740675913808798, 'a13': 5.386033104645991, 'b13': 0.2539514347479272, 'c13': 0.31754745241538673, 'a21': 4.608780231173266, 'b21': 0.09642298562498394, 'c21': 0.39393506406171763, 'a22': 9.81164827943515, 'b22': 0.8368067471558112, 'c22': 0.07199301985756595, 'a23': 7.101337559152479, 'b23': 0.4734487404379031, 'c23': 0.11576222983270197, 'a31': 6.980024454229483, 'b31': 0.16023066583496326, 'c31': 0.2211100538715955, 'a32': 0.9705649777095955, 'b32': 1.0025693109796474, 'c32': 0.12160109572673618, 'a33': 9.882613152998129, 'b33': 0.17336079512858477, 'c33': 0.3558894044371075}",3152
3241,3.627573177,"{'a11': 8.754130949881484, 'b11': 0.10524399236138741, 'c11': 0.2996379789078458, 'a12': 0.4226675009008332, 'b12': 0.07362251068556563, 'c12': 0.2232133602317662, 'a13': 5.633650722406763, 'b13': 0.151908820325506, 'c13': 0.31980028954373135, 'a21': 4.900630332938097, 'b21': 0.1710674959467568, 'c21': 0.22555778747380106, 'a22': 9.918774032164132, 'b22': 0.8042680814668939, 'c22': 0.1839817401024978, 'a23': 7.176588889915755, 'b23': 0.5688288265597098, 'c23': 0.05342701350112497, 'a31': 7.004299332572229, 'b31': 0.32443976595630386, 'c31': 0.23327350591335988, 'a32': 0.7711119148048365, 'b32': 0.8624723109399166, 'c32': 0.06828203126386151, 'a33': 9.890035344408679, 'b33': 0.2986844860754702, 'c33': 0.17541542993090545}",3152
3242,3.669481156,"{'a11': 8.73408601668339, 'b11': 0.09452680468025224, 'c11': 0.25268565354786954, 'a12': 0.32147313434665176, 'b12': 0.10722191337350095, 'c12': 0.167331762867927, 'a13': 5.5099269476359165, 'b13': 0.07438420097349864, 'c13': 0.27029286964660676, 'a21': 4.7305081138122045, 'b21': 0.3212517526283043, 'c21': 0.08362942156401758, 'a22': 9.88767252332204, 'b22': 0.7340791082273551, 'c22': 0.16214566685863244, 'a23': 7.169583410923266, 'b23': 0.4726567555536035, 'c23': 0.08273982530937757, 'a31': 6.96314575001234, 'b31': 0.18988174564884205, 'c31': 0.15780614690901523, 'a32': 0.9230222179366745, 'b32': 1.089511968998372, 'c32': 0.06069090400504112, 'a33': 9.869176226739533, 'b33': 0.2802456817710014, 'c33': 0.222032693229554}",3152
3243,3.608444226,"{'a11': 8.818812157076438, 'b11': 0.05749340433014767, 'c11': 0.2333208155595587, 'a12': 0.3096982673770311, 'b12': 0.16830407064544514, 'c12': 0.15323080954444884, 'a13': 5.429883492108113, 'b13': 0.09683339707571476, 'c13': 0.04934525466911857, 'a21': 4.6103881055795854, 'b21': 0.06252441364092864, 'c21': 0.10405256858437646, 'a22': 9.703263735341134, 'b22': 0.6778761446162639, 'c22': 0.12641071709849958, 'a23': 7.356761539556166, 'b23': 0.5059162171025835, 'c23': 0.04680107061502367, 'a31': 6.926199585174848, 'b31': 0.18443660347122692, 'c31': 0.19541642504431903, 'a32': 0.7908834483392386, 'b32': 1.154209325648309, 'c32': 0.11304185404122533, 'a33': 9.836185479976734, 'b33': 0.21801835694342242, 'c33': 0.035901079114306365}",3152
3244,3.623194560,"{'a11': 8.752251555325545, 'b11': 0.11498867226514639, 'c11': 0.2774342426304815, 'a12': 0.3080956377563083, 'b12': 0.14720316054506002, 'c12': 0.24210752930017554, 'a13': 5.5156218990256445, 'b13': 0.13224112471435806, 'c13': 0.2476253101970402, 'a21': 4.721970004254024, 'b21': 0.14452862486549833, 'c21': 0.19000896511474794, 'a22': 9.854223088541971, 'b22': 0.7566674622636044, 'c22': 0.12350849533857386, 'a23': 7.28820069171383, 'b23': 0.5549592585507472, 'c23': 0.03245090644303721, 'a31': 6.990215544741287, 'b31': 0.33778648551261764, 'c31': 0.08396768334894324, 'a32': 0.701165256480513, 'b32': 1.022130037686329, 'c32': 0.09852403793393744, 'a33': 9.786603620124932, 'b33': 0.3684811136439517, 'c33': 0.12387106688713426}",3152
3245,3.615168352,"{'a11': 8.664992406494095, 'b11': 0.14892022973766475, 'c11': 0.15410708923784755, 'a12': 0.3853338483229471, 'b12': 0.09403717313997557, 'c12': 0.1344813458719886, 'a13': 5.434349555892879, 'b13': 0.17016926778501623, 'c13': 0.1899952259065613, 'a21': 4.604888445986661, 'b21': 0.1346356447476392, 'c21': 0.22058329470128554, 'a22': 9.90358630517827, 'b22': 0.7355825098662535, 'c22': 0.09443653552941475, 'a23': 7.193314212824934, 'b23': 0.5334215155665285, 'c23': 0.13613170602813382, 'a31': 7.009037573571726, 'b31': 0.2438452136540419, 'c31': 0.20242945709860724, 'a32': 0.8998270536190924, 'b32': 1.0786860975759462, 'c32': 0.05729081272820992, 'a33': 9.890006411492049, 'b33': 0.2590009046076079, 'c33': 0.06471392091559316}",3152
3246,3.645125380,"{'a11': 8.687932161013082, 'b11': 0.038186141482145664, 'c11': 0.33499924108434365, 'a12': 0.3817414776477536, 'b12': 0.21298996150308563, 'c12': 0.09595440569027563, 'a13': 5.45286989706073, 'b13': 0.17526587264749746, 'c13': 0.2518396619814899, 'a21': 4.591713544812065, 'b21': 0.07603372123897265, 'c21': 0.15915178469862373, 'a22': 9.82733570847405, 'b22': 0.7398592233898222, 'c22': 0.06156705354068841, 'a23': 7.292493725725933, 'b23': 0.4958214935600063, 'c23': 0.022054767027754475, 'a31': 6.9469349581527915, 'b31': 0.3072118143350566, 'c31': 0.2714737314966046, 'a32': 0.7021546532745385, 'b32': 1.1403600245796133, 'c32': 0.07147999866048968, 'a33': 9.773806726525901, 'b33': 0.2338700564442172, 'c33': 0.012893739736430002}",3152
3247,3.653167036,"{'a11': 8.739501109744888, 'b11': 0.2447151897279441, 'c11': 0.22809582795622865, 'a12': 0.26503294137800815, 'b12': 0.2169565592902628, 'c12': 0.07303687461743752, 'a13': 5.544898648102662, 'b13': 0.1895445867370537, 'c13': 0.08801849816137212, 'a21': 4.812570872530331, 'b21': 0.12435926835826092, 'c21': 0.14946218643804043, 'a22': 9.8067237769461, 'b22': 0.7010348841193857, 'c22': 0.0037807433359054593, 'a23': 7.38890432332131, 'b23': 0.3930223010734032, 'c23': 0.024391335722815474, 'a31': 7.0486455208009895, 'b31': 0.2958811203909124, 'c31': 0.2271046238161732, 'a32': 0.7639366212933996, 'b32': 0.9930358778832025, 'c32': 0.08113734389578964, 'a33': 9.631749207426951, 'b33': 0.07017754518132924, 'c33': 0.034620178685314015}",3152
3248,3.694263432,"{'a11': 8.732594793726387, 'b11': 0.15599772783769134, 'c11': 0.2002953108634217, 'a12': 0.3589016944657057, 'b12': 0.05455716756597179, 'c12': 0.1430003078096309, 'a13': 5.491223748224875, 'b13': 0.1744350382289474, 'c13': 0.22661578840571528, 'a21': 4.543713383011699, 'b21': 0.19100082165891227, 'c21': 0.21462298902591656, 'a22': 9.852786018114774, 'b22': 0.6800557989501258, 'c22': 0.06439242568028479, 'a23': 7.237167167736406, 'b23': 0.5247462171411076, 'c23': 0.1414423796598525, 'a31': 7.137936818621481, 'b31': 0.25891331007121693, 'c31': 0.11621411771170395, 'a32': 0.8335294747648084, 'b32': 1.0281235197547074, 'c32': 0.028828518193778734, 'a33': 9.824584654941086, 'b33': 0.22603802363325243, 'c33': 0.08224297032187818}",3152
3249,3.623914121,"{'a11': 8.754172449926703, 'b11': 0.1304396668431967, 'c11': 0.08421941872747041, 'a12': 0.3931827617166909, 'b12': 0.18050942802922013, 'c12': 0.17036132979587645, 'a13': 5.45241784792735, 'b13': 0.11706935861009285, 'c13': 0.3718087044482578, 'a21': 4.685583288398228, 'b21': 0.07070414594477768, 'c21': 0.20064491965636458, 'a22': 9.820279119484816, 'b22': 0.7112605643949782, 'c22': 0.10854051083788308, 'a23': 7.342506278771973, 'b23': 0.4836247437306721, 'c23': 0.07727991342721555, 'a31': 7.165357897491259, 'b31': 0.2530065931775018, 'c31': 0.10708486625638365, 'a32': 0.7248913331738687, 'b32': 1.1492231794141126, 'c32': 0.0843222882559678, 'a33': 9.867248803803799, 'b33': 0.3139718550196786, 'c33': 0.026796083738353724}",3152
3250,3.623936750,"{'a11': 8.646849606890497, 'b11': 0.13343142099260366, 'c11': 0.11838129585772086, 'a12': 0.3678472352756559, 'b12': 0.15680455571835544, 'c12': 0.17883600261943877, 'a13': 5.420658592632525, 'b13': 0.06007132766918499, 'c13': 0.27031547106994036, 'a21': 4.679870662992407, 'b21': 0.151318190639707, 'c21': 0.3042921263522409, 'a22': 9.845839204661702, 'b22': 0.756657251984595, 'c22': 0.13936046244162387, 'a23': 7.226793022477217, 'b23': 0.5370280288686207, 'c23': 0.1098220107160324, 'a31': 7.202114817221857, 'b31': 0.2609268226492767, 'c31': 0.0016755246643643529, 'a32': 0.8268461403589347, 'b32': 1.0622525405040333, 'c32': 0.07969019206090272, 'a33': 9.87424764941767, 'b33': 0.2798294602943841, 'c33': 0.1300152721829949}",3152
3251,3.678675331,"{'a11': 8.861919101812708, 'b11': 0.2035414416454566, 'c11': 0.060512763216538035, 'a12': 0.34761520644732735, 'b12': 0.13487430343223053, 'c12': 0.09775859078964186, 'a13': 5.497368672084478, 'b13': 0.09074435847039351, 'c13': 0.2645487145354098, 'a21': 4.745764609866375, 'b21': 0.2680012225294053, 'c21': 0.16168530068152115, 'a22': 9.81083434472113, 'b22': 0.6800495796150348, 'c22': 0.08524691930346101, 'a23': 7.172435179179243, 'b23': 0.49005751638446604, 'c23': 0.03947578703516093, 'a31': 6.9879702852711345, 'b31': 0.22970045003925926, 'c31': 0.18663759427629925, 'a32': 0.799226863781966, 'b32': 1.137004910329218, 'c32': 0.08537567418638073, 'a33': 9.863506499932544, 'b33': 0.2890419816053867, 'c33': 0.21189605024856795}",3152
3252,5.862224266,"{'a11': 8.731660591221523, 'b11': 0.006544085535077945, 'c11': 0.2169328745797457, 'a12': 0.2753552645765851, 'b12': 0.03998972359054977, 'c12': 0.23440375356870996, 'a13': 5.650152624262825, 'b13': 0.17996795545422895, 'c13': 0.1377893482679825, 'a21': 4.738354156727046, 'b21': 0.22989959740158813, 'c21': 0.2697890733427147, 'a22': 9.728455903672417, 'b22': 0.7516676412947053, 'c22': 0.12636008979651114, 'a23': 7.262992815316746, 'b23': 0.47091179967699026, 'c23': 0.03368827374695274, 'a31': 6.941897663251942, 'b31': 0.1726253969337419, 'c31': 0.30612722354505395, 'a32': 0.8926291583494123, 'b32': 1.008050360893781, 'c32': 0.016183863079871123, 'a33': 9.854670604095809, 'b33': 0.2660647925085588, 'c33': 0.3498650011086664}",3152
3253,3.686341590,"{'a11': 8.796999369409738, 'b11': 0.0806509717666152, 'c11': 0.17945199805789525, 'a12': 0.3881195004990897, 'b12': 0.08649831291203611, 'c12': 0.19399516397679425, 'a13': 5.50448714935682, 'b13': 0.13320484913149855, 'c13': 0.19735821361897973, 'a21': 4.743027120154665, 'b21': 0.30209346376936075, 'c21': 0.09585805541162364, 'a22': 9.821273421411824, 'b22': 0.6735072435310339, 'c22': 0.09410566585867121, 'a23': 7.157144135866077, 'b23': 0.5816519745636052, 'c23': 0.018235054870520725, 'a31': 7.050724623965851, 'b31': 0.2973865023525198, 'c31': 0.1202125267530141, 'a32': 0.7714042859547099, 'b32': 1.0558554339714734, 'c32': 0.17946013062373964, 'a33': 9.902789335283735, 'b33': 0.20220341087975044, 'c33': 0.30386696250976813}",3152
3254,6.063894503,"{'a11': 8.9070665632187, 'b11': 0.05584603225825697, 'c11': 0.20881512685675827, 'a12': 0.2765711526236209, 'b12': 0.09894361103848351, 'c12': 0.05704355197237024, 'a13': 5.409708520864703, 'b13': 0.1666367879113802, 'c13': 0.29197645466494415, 'a21': 4.657811242478223, 'b21': 0.11185947594126425, 'c21': 0.3040675158293224, 'a22': 9.790724520136033, 'b22': 0.6180925814997636, 'c22': 0.11635584180846681, 'a23': 7.33798208370407, 'b23': 0.6071748662936646, 'c23': 0.008874489716171004, 'a31': 7.105202399632942, 'b31': 0.17626981186129964, 'c31': 0.036316354982404944, 'a32': 0.7799879850816233, 'b32': 1.0383842060549842, 'c32': 0.0913332250055946, 'a33': 9.797976263542644, 'b33': 0.2086184909285525, 'c33': 0.17592970484861412}",3152
3255,3.630097096,"{'a11': 8.842368090886735, 'b11': 0.135844929768603, 'c11': 0.1698551068083538, 'a12': 0.35958655885825747, 'b12': 0.21603297483143438, 'c12': 0.2785100658200515, 'a13': 5.385033220976528, 'b13': 0.12498463438387794, 'c13': 0.20518499774374488, 'a21': 4.622046028265016, 'b21': 0.12499395464215804, 'c21': 0.1740907108688224, 'a22': 9.842856876516384, 'b22': 0.7713866023519527, 'c22': 0.04002569666751969, 'a23': 7.181464794895619, 'b23': 0.6254344013772938, 'c23': 0.09318491956475028, 'a31': 7.066396459590285, 'b31': 0.1674181025365824, 'c31': 0.060815336231136205, 'a32': 0.6949902312108205, 'b32': 1.131423544502241, 'c32': 0.05587061305725639, 'a33': 9.823300893828552, 'b33': 0.3081147487012505, 'c33': 0.09111084506642923}",3152
3256,3.644550533,"{'a11': 8.825833397162873, 'b11': 0.03262981015761221, 'c11': 0.21687358822216563, 'a12': 0.2802856540119667, 'b12': 0.08159065548850342, 'c12': 0.15390004197462, 'a13': 5.527709686482787, 'b13': 0.12494106221510949, 'c13': 0.15001586190411728, 'a21': 4.658754861985319, 'b21': 0.20920542762644026, 'c21': 0.23482257363409906, 'a22': 9.848622542331928, 'b22': 0.7825407822631975, 'c22': 0.17425234340959564, 'a23': 7.275537806756119, 'b23': 0.559553676496737, 'c23': 0.13740227868102883, 'a31': 6.888262242874282, 'b31': 0.35105896942837045, 'c31': 0.24907561840381603, 'a32': 0.6594517367273076, 'b32': 1.0886885689582795, 'c32': 0.08217094714443457, 'a33': 9.827274285142376, 'b33': 0.25636280362446684, 'c33': 0.16406342562130433}",3152
3257,3.631446722,"{'a11': 8.690177812699734, 'b11': 0.2174923548495577, 'c11': 0.09477297994754787, 'a12': 0.37323090168243955, 'b12': 0.13855940181917697, 'c12': 0.16345375357550432, 'a13': 5.541995473366165, 'b13': 0.16992151955689067, 'c13': 0.0701693919012103, 'a21': 4.718458055084688, 'b21': 0.15590164185616368, 'c21': 0.2656540774227891, 'a22': 9.814229716065368, 'b22': 0.736218503563177, 'c22': 0.1327085260096687, 'a23': 7.312563168370232, 'b23': 0.5595147828209966, 'c23': 0.17792464712198897, 'a31': 7.050894984280793, 'b31': 0.09400831898715586, 'c31': 0.18707677103755882, 'a32': 0.759698281170578, 'b32': 1.0936314702269392, 'c32': 0.1330366176904169, 'a33': 9.927704548624614, 'b33': 0.24908406565214922, 'c33': 0.07198278983457021}",3152
3258,3.647038225,"{'a11': 8.76811557625068, 'b11': 0.06596429796665738, 'c11': 0.18290826243140004, 'a12': 0.39716553070842864, 'b12': 0.1113802322162628, 'c12': 0.18364645289013384, 'a13': 5.33862962912012, 'b13': 0.18500119479340432, 'c13': 0.32388073740396134, 'a21': 4.635664494229494, 'b21': 0.21596860416702335, 'c21': 0.16225328382558932, 'a22': 9.81446110001177, 'b22': 0.6388163359248307, 'c22': 0.19821999545265914, 'a23': 7.166208920307135, 'b23': 0.549564518318655, 'c23': 0.06557089911543236, 'a31': 7.012063878688911, 'b31': 0.17544354091215483, 'c31': 0.24705507066050192, 'a32': 0.8195597997905403, 'b32': 1.1825083518789423, 'c32': 0.18234128148255488, 'a33': 9.880204811035526, 'b33': 0.28857646503101825, 'c33': 0.13554443989058804}",3152
3259,3.629589309,"{'a11': 8.838969570233399, 'b11': 0.09432263357591657, 'c11': 0.1845581642849645, 'a12': 0.3691319437933791, 'b12': 0.04121696013814116, 'c12': 0.14368878282250191, 'a13': 5.408693144184156, 'b13': 0.17879904577102806, 'c13': 0.1874778938573827, 'a21': 4.534795172665863, 'b21': 0.22705309130890833, 'c21': 0.09271888548087921, 'a22': 9.898047015813905, 'b22': 0.74059895926482, 'c22': 0.1822524423812108, 'a23': 7.155317292953952, 'b23': 0.4894418015832447, 'c23': 0.06606810698831958, 'a31': 7.024029232152839, 'b31': 0.14722484187921842, 'c31': 0.2645913191659568, 'a32': 0.7917612548852844, 'b32': 1.089797148053604, 'c32': 0.11669219910021429, 'a33': 9.732777053723817, 'b33': 0.3088056646000894, 'c33': 0.08885964421807774}",3152
3260,3.686757805,"{'a11': 8.703608571344743, 'b11': 0.15591509343218696, 'c11': 0.22473836699046992, 'a12': 0.4496114592615697, 'b12': 0.021699949617356717, 'c12': 0.14013232302577713, 'a13': 5.542598931640047, 'b13': 0.16577236936756354, 'c13': 0.24016800550649295, 'a21': 4.612744461447479, 'b21': 0.15246212258424016, 'c21': 0.1950110022980067, 'a22': 9.99124910769485, 'b22': 0.7257626526222154, 'c22': 0.04548867407129545, 'a23': 7.335212462336909, 'b23': 0.5984576422610547, 'c23': 0.11670424059261274, 'a31': 6.935539457506256, 'b31': 0.26567852274001597, 'c31': 0.12483021559568491, 'a32': 0.6634665660901955, 'b32': 1.1658909822847965, 'c32': 0.16235817675478176, 'a33': 9.834742130755414, 'b33': 0.18039911715698378, 'c33': 0.11126450274275573}",3152
3261,5.908772789,"{'a11': 8.798251700963663, 'b11': 0.150687603528395, 'c11': 0.1416596868649901, 'a12': 0.4077085800870458, 'b12': 0.17459310980114295, 'c12': 0.10650786262766293, 'a13': 5.5912782615215155, 'b13': 0.13193061566248354, 'c13': 0.23023414772028433, 'a21': 4.726814564138715, 'b21': 0.013582824359126403, 'c21': 0.2207586871697766, 'a22': 9.762368324187626, 'b22': 0.7020060170369852, 'c22': 0.10306517442180536, 'a23': 7.329483816004951, 'b23': 0.6064444244974061, 'c23': 0.061099664335228156, 'a31': 7.133468224026095, 'b31': 0.2705331874048691, 'c31': 0.04252686742622806, 'a32': 0.7404977696706851, 'b32': 1.0359453790029298, 'c32': 0.06073282138546226, 'a33': 9.886553594524592, 'b33': 0.12233538747679518, 'c33': 0.06567225245628876}",3152
3262,3.638692179,"{'a11': 8.744594514123902, 'b11': 0.16842217686139338, 'c11': 0.15851226832769383, 'a12': 0.5200147677424225, 'b12': 0.10769241134298023, 'c12': 0.2522195460990301, 'a13': 5.371379290055226, 'b13': 0.2489457363485123, 'c13': 0.3392043301315555, 'a21': 4.636553117500225, 'b21': 0.0638946818192005, 'c21': 0.07018105163070719, 'a22': 9.727062351672458, 'b22': 0.7582316949099092, 'c22': 0.003907811629079175, 'a23': 7.276483543353648, 'b23': 0.510227274505329, 'c23': 0.17481864932174274, 'a31': 7.095440484592683, 'b31': 0.1540955898195569, 'c31': 0.2508080779900628, 'a32': 0.7053807811297195, 'b32': 1.0417521171952093, 'c32': 0.12724305237028938, 'a33': 9.812895223523677, 'b33': 0.298568423143997, 'c33': 0.05122998991048715}",3152
3263,3.683802851,"{'a11': 8.859473247408465, 'b11': 0.11638432294475463, 'c11': 0.10384933663403709, 'a12': 0.3109650252269894, 'b12': 0.11113195705679796, 'c12': 0.17395365924047296, 'a13': 5.464658785274756, 'b13': 0.14740808313706372, 'c13': 0.2918803762558655, 'a21': 4.631603980059513, 'b21': 0.09698885235266504, 'c21': 0.19713816800502873, 'a22': 9.916779672473437, 'b22': 0.6765632709179282, 'c22': 0.04891589736416238, 'a23': 7.287130318564772, 'b23': 0.5634586089648801, 'c23': 0.013084622647482322, 'a31': 7.040530373012573, 'b31': 0.2856382283109966, 'c31': 0.1866756192339275, 'a32': 0.7209679396668278, 'b32': 1.1058756387568331, 'c32': 0.07637790970602953, 'a33': 9.854634780275362, 'b33': 0.35788628415364593, 'c33': 0.10633575394344241}",3152
